,Companycountry,Metal,Mine,Production,Status,Year
3918,China,Cu,Chambishi,0.0,"Operating, exp/constr",1998
3919,China,Cu,Chambishi,0.0,"Operating, exp/constr",1999
3920,China,Cu,Chambishi,0.0,"Operating, exp/constr",2000
3921,China,Cu,Chambishi,0.0,"Operating, exp/constr",2001
3922,China,Cu,Chambishi,0.0,"Operating, exp/constr",2002
3923,China,Cu,Chambishi,15.0,"Operating, exp/constr",2003
3924,China,Cu,Chambishi,15.0,"Operating, exp/constr",2004
3925,China,Cu,Chambishi,21.5,"Operating, exp/constr",2005
3926,China,Cu,Chambishi,23.0,"Operating, exp/constr",2006
3927,China,Cu,Chambishi,25.0,"Operating, exp/constr",2007
3928,China,Cu,Chambishi,25.0,"Operating, exp/constr",2008
3929,China,Cu,Chambishi,0.0,"Operating, exp/constr",2009
3930,China,Cu,Chambishi,0.0,"Operating, exp/constr",2010
3931,China,Cu,Chambishi,0.0,"Operating, exp/constr",2011
3932,China,Cu,Chambishi,0.0,"Operating, exp/constr",2012
3933,China,Co,Chibuluma,0.0,Closed,1990
3934,China,Co,Chibuluma,0.0,Closed,1991
3935,China,Co,Chibuluma,0.0,Closed,1992
3936,China,Co,Chibuluma,0.0,Closed,1993
3937,China,Co,Chibuluma,0.0,Closed,1994
3938,China,Co,Chibuluma,0.0,Closed,1995
3939,China,Co,Chibuluma,0.0,Closed,1996
3940,China,Co,Chibuluma,0.0,Closed,1997
3941,China,Co,Chibuluma,0.0,Closed,1998
3942,China,Co,Chibuluma,0.0,Closed,1999
3943,China,Co,Chibuluma,0.0,Closed,2000
3944,China,Co,Chibuluma,0.12,Closed,2001
3945,China,Co,Chibuluma,0.1,Closed,2002
3946,China,Co,Chibuluma,0.05,Closed,2003
3947,China,Co,Chibuluma,0.0,Closed,2004
3948,China,Co,Chibuluma,0.0,Closed,2005
3949,China,Co,Chibuluma,0.0,Closed,2006
3950,China,Co,Chibuluma,0.0,Closed,2007
3951,China,Co,Chibuluma,0.0,Closed,2008
3952,China,Co,Chibuluma,0.0,Closed,2009
3953,China,Co,Chibuluma,0.0,Closed,2010
3954,China,Co,Chibuluma,0.0,Closed,2011
3955,China,Co,Chibuluma,0.0,Closed,2012
3956,China,Cu,Chibuluma,0.0,Closed,1990
3957,China,Cu,Chibuluma,0.0,Closed,1991
3958,China,Cu,Chibuluma,0.0,Closed,1992
3959,China,Cu,Chibuluma,0.0,Closed,1993
3960,China,Cu,Chibuluma,0.0,Closed,1994
3961,China,Cu,Chibuluma,0.0,Closed,1995
3962,China,Cu,Chibuluma,0.0,Closed,1996
3963,China,Cu,Chibuluma,0.0,Closed,1997
3964,China,Cu,Chibuluma,0.0,Closed,1998
3965,China,Cu,Chibuluma,7.4,Closed,1999
3966,China,Cu,Chibuluma,8.0,Closed,2000
3967,China,Cu,Chibuluma,8.5,Closed,2001
3968,China,Cu,Chibuluma,8.0,Closed,2002
3969,China,Cu,Chibuluma,8.0,Closed,2003
3970,China,Cu,Chibuluma,5.0,Closed,2004
3971,China,Cu,Chibuluma,1.0,Closed,2005
3972,China,Cu,Chibuluma,0.0,Closed,2006
3973,China,Cu,Chibuluma,0.0,Closed,2007
3974,China,Cu,Chibuluma,0.0,Closed,2008
3975,China,Cu,Chibuluma,0.0,Closed,2009
3976,China,Cu,Chibuluma,0.0,Closed,2010
3977,China,Cu,Chibuluma,0.0,Closed,2011
3978,China,Cu,Chibuluma,0.0,Closed,2012
3979,China,Cu,Chibuluma,0.0,Operating,1990
3980,China,Cu,Chibuluma,0.0,Operating,1991
3981,China,Cu,Chibuluma,0.0,Operating,1992
3982,China,Cu,Chibuluma,0.0,Operating,1993
3983,China,Cu,Chibuluma,0.0,Operating,1994
3984,China,Cu,Chibuluma,0.0,Operating,1995
3985,China,Cu,Chibuluma,0.0,Operating,1996
3986,China,Cu,Chibuluma,0.0,Operating,1997
3987,China,Cu,Chibuluma,0.0,Operating,1998
3988,China,Cu,Chibuluma,0.0,Operating,1999
3989,China,Cu,Chibuluma,0.0,Operating,2000
3990,China,Cu,Chibuluma,0.0,Operating,2001
3991,China,Cu,Chibuluma,0.0,Operating,2002
3992,China,Cu,Chibuluma,0.0,Operating,2003
3993,China,Cu,Chibuluma,0.0,Operating,2004
3994,China,Cu,Chibuluma,5.0,Operating,2005
3995,China,Cu,Chibuluma,9.9,Operating,2006
3996,China,Cu,Chibuluma,12.6,Operating,2007
3997,China,Cu,Chibuluma,17.0,Operating,2008
3998,China,Cu,Chibuluma,16.2,Operating,2009
3999,China,Cu,Chibuluma,17.7,Operating,2010
4000,China,Cu,Chibuluma,18.0,Operating,2011
4001,China,Cu,Chibuluma,18.0,Operating,2012
4002,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1990
4003,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1991
4004,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1992
4005,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1993
4006,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1994
4007,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1995
4008,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1996
4009,Canada,Au,Dunrobin,0.065,"Susp, restart/constr",1997
4010,Canada,Au,Dunrobin,0.19,"Susp, restart/constr",1998
4011,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",1999
4012,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2000
4013,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2001
4014,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2002
4015,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2003
4016,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2004
4017,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2005
4018,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2006
4019,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2007
4020,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2008
4021,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2009
4022,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2010
4023,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2011
4024,Canada,Au,Dunrobin,0.0,"Susp, restart/constr",2012
4025,Canada,Cu,Kansanshi,0.0,Operating,1990
4026,Canada,Cu,Kansanshi,0.0,Operating,1991
4027,Canada,Cu,Kansanshi,0.0,Operating,1992
4028,Canada,Cu,Kansanshi,0.0,Operating,1993
4029,Canada,Cu,Kansanshi,0.0,Operating,1994
4030,Canada,Cu,Kansanshi,0.0,Operating,1995
4031,Canada,Cu,Kansanshi,0.0,Operating,1996
4032,Canada,Cu,Kansanshi,0.0,Operating,1997
4033,Canada,Cu,Kansanshi,0.0,Operating,1998
4034,Canada,Cu,Kansanshi,0.0,Operating,1999
4035,Canada,Cu,Kansanshi,0.0,Operating,2000
4036,Canada,Cu,Kansanshi,0.0,Operating,2001
4037,Canada,Cu,Kansanshi,0.0,Operating,2002
4038,Canada,Cu,Kansanshi,0.0,Operating,2003
4039,Canada,Cu,Kansanshi,0.0,Operating,2004
4040,Canada,Cu,Kansanshi,41.5,Operating,2005
4041,Canada,Cu,Kansanshi,73.7,Operating,2006
4042,Canada,Cu,Kansanshi,93.2,Operating,2007
4043,Canada,Cu,Kansanshi,155.0,Operating,2008
4044,Canada,Cu,Kansanshi,92.0,Operating,2009
4045,Canada,Cu,Kansanshi,86.7,Operating,2010
4046,Canada,Cu,Kansanshi,120.0,Operating,2011
4047,Canada,Cu,Kansanshi,115.0,Operating,2012
4048,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1990
4049,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1991
4050,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1992
4051,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1993
4052,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1994
4053,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1995
4054,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1996
4055,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1997
4056,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1998
4057,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",1999
4058,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",2000
4059,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",2001
4060,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",2002
4061,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",2003
4062,Canada,Cu,Kansanshi,0.0,"Operating, exp/constr",2004
4063,Canada,Cu,Kansanshi,28.1,"Operating, exp/constr",2005
4064,Canada,Cu,Kansanshi,53.5,"Operating, exp/constr",2006
4065,Canada,Cu,Kansanshi,70.6,"Operating, exp/constr",2007
4066,Canada,Cu,Kansanshi,60.0,"Operating, exp/constr",2008
4067,Canada,Cu,Kansanshi,65.9,"Operating, exp/constr",2009
4068,Canada,Cu,Kansanshi,60.0,"Operating, exp/constr",2010
4069,Canada,Cu,Kansanshi,100.0,"Operating, exp/constr",2011
4070,Canada,Cu,Kansanshi,110.0,"Operating, exp/constr",2012
4071,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1990
4072,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1991
4073,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1992
4074,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1993
4075,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1994
4076,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1995
4077,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1996
4078,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1997
4079,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1998
4080,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",1999
4081,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",2000
4082,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",2001
4083,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",2002
4084,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",2003
4085,Canada,Au,Kansanshi,0.0,"Operating, exp/constr",2004
4086,Canada,Au,Kansanshi,0.444,"Operating, exp/constr",2005
4087,Canada,Au,Kansanshi,0.956,"Operating, exp/constr",2006
4088,Canada,Au,Kansanshi,1.3,"Operating, exp/constr",2007
4089,Canada,Au,Kansanshi,1.7,"Operating, exp/constr",2008
4090,Canada,Au,Kansanshi,3.108,"Operating, exp/constr",2009
4091,Canada,Au,Kansanshi,3.409,"Operating, exp/constr",2010
4092,Canada,Au,Kansanshi,3.43,"Operating, exp/constr",2011
4093,Canada,Au,Kansanshi,4.232,"Operating, exp/constr",2012
4094,UK,Cu,Konkola,0.0,Operating,1990
4095,UK,Cu,Konkola,0.0,Operating,1991
4096,UK,Cu,Konkola,0.0,Operating,1992
4097,UK,Cu,Konkola,0.0,Operating,1993
4098,UK,Cu,Konkola,0.0,Operating,1994
4099,UK,Cu,Konkola,0.0,Operating,1995
4100,UK,Cu,Konkola,0.0,Operating,1996
4101,UK,Cu,Konkola,49.4,Operating,1997
4102,UK,Cu,Konkola,50.4,Operating,1998
4103,UK,Cu,Konkola,40.0,Operating,1999
4104,UK,Cu,Konkola,37.0,Operating,2000
4105,UK,Cu,Konkola,38.0,Operating,2001
4106,UK,Cu,Konkola,40.0,Operating,2002
4107,UK,Cu,Konkola,35.0,Operating,2003
4108,UK,Cu,Konkola,43.6,Operating,2004
4109,UK,Cu,Konkola,40.0,Operating,2005
4110,UK,Cu,Konkola,40.0,Operating,2006
4111,UK,Cu,Konkola,30.0,Operating,2007
4112,UK,Cu,Konkola,30.0,Operating,2008
4113,UK,Cu,Konkola,30.0,Operating,2009
4114,UK,Cu,Konkola,40.0,Operating,2010
4115,UK,Cu,Konkola,40.0,Operating,2011
4116,UK,Cu,Konkola,40.0,Operating,2012
4117,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1990
4118,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1991
4119,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1992
4120,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1993
4121,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1994
4122,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1995
4123,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1996
4124,UK,Cu,Luanshya,11.9,"Susp, restart/plans",1997
4125,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1998
4126,UK,Cu,Luanshya,0.0,"Susp, restart/plans",1999
4127,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2000
4128,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2001
4129,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2002
4130,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2003
4131,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2004
4132,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2005
4133,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2006
4134,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2007
4135,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2008
4136,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2009
4137,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2010
4138,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2011
4139,UK,Cu,Luanshya,0.0,"Susp, restart/plans",2012
4140,Brazil,Cu,Lubambe,0.0,Operating,1990
4141,Brazil,Cu,Lubambe,0.0,Operating,1991
4142,Brazil,Cu,Lubambe,0.0,Operating,1992
4143,Brazil,Cu,Lubambe,0.0,Operating,1993
4144,Brazil,Cu,Lubambe,0.0,Operating,1994
4145,Brazil,Cu,Lubambe,0.0,Operating,1995
4146,Brazil,Cu,Lubambe,0.0,Operating,1996
4147,Brazil,Cu,Lubambe,0.0,Operating,1997
4148,Brazil,Cu,Lubambe,0.0,Operating,1998
4149,Brazil,Cu,Lubambe,0.0,Operating,1999
4150,Brazil,Cu,Lubambe,0.0,Operating,2000
4151,Brazil,Cu,Lubambe,0.0,Operating,2001
4152,Brazil,Cu,Lubambe,0.0,Operating,2002
4153,Brazil,Cu,Lubambe,0.0,Operating,2003
4154,Brazil,Cu,Lubambe,0.0,Operating,2004
4155,Brazil,Cu,Lubambe,0.0,Operating,2005
4156,Brazil,Cu,Lubambe,0.0,Operating,2006
4157,Brazil,Cu,Lubambe,0.0,Operating,2007
4158,Brazil,Cu,Lubambe,0.0,Operating,2008
4159,Brazil,Cu,Lubambe,0.0,Operating,2009
4160,Brazil,Cu,Lubambe,0.0,Operating,2010
4161,Brazil,Cu,Lubambe,0.0,Operating,2011
4162,Brazil,Cu,Lubambe,2.5,Operating,2012
4163,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1990
4164,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1991
4165,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1992
4166,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1993
4167,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1994
4168,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1995
4169,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1996
4170,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1997
4171,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1998
4172,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",1999
4173,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2000
4174,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2001
4175,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2002
4176,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2003
4177,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2004
4178,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2005
4179,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2006
4180,Canada,Cu,Lumwana,0.0,"Operating, exp/feasib",2007
4181,Canada,Cu,Lumwana,8.0,"Operating, exp/feasib",2008
4182,Canada,Cu,Lumwana,109.4,"Operating, exp/feasib",2009
4183,Canada,Cu,Lumwana,146.0,"Operating, exp/feasib",2010
4184,Canada,Cu,Lumwana,125.0,"Operating, exp/feasib",2011
4185,Canada,Cu,Lumwana,80.7,"Operating, exp/feasib",2012
4186,Switzerland,Cu,Mufulira,0.0,Operating,1990
4187,Switzerland,Cu,Mufulira,0.0,Operating,1991
4188,Switzerland,Cu,Mufulira,0.0,Operating,1992
4189,Switzerland,Cu,Mufulira,0.0,Operating,1993
4190,Switzerland,Cu,Mufulira,0.0,Operating,1994
4191,Switzerland,Cu,Mufulira,0.0,Operating,1995
4192,Switzerland,Cu,Mufulira,0.0,Operating,1996
4193,Switzerland,Cu,Mufulira,0.0,Operating,1997
4194,Switzerland,Cu,Mufulira,0.0,Operating,1998
4195,Switzerland,Cu,Mufulira,0.0,Operating,1999
4196,Switzerland,Cu,Mufulira,0.0,Operating,2000
4197,Switzerland,Cu,Mufulira,0.0,Operating,2001
4198,Switzerland,Cu,Mufulira,0.0,Operating,2002
4199,Switzerland,Cu,Mufulira,0.0,Operating,2003
4200,Switzerland,Cu,Mufulira,0.0,Operating,2004
4201,Switzerland,Cu,Mufulira,10.0,Operating,2005
4202,Switzerland,Cu,Mufulira,15.0,Operating,2006
4203,Switzerland,Cu,Mufulira,20.0,Operating,2007
4204,Switzerland,Cu,Mufulira,20.0,Operating,2008
4205,Switzerland,Cu,Mufulira,15.0,Operating,2009
4206,Switzerland,Cu,Mufulira,15.0,Operating,2010
4207,Switzerland,Cu,Mufulira,15.0,Operating,2011
4208,Switzerland,Cu,Mufulira,15.0,Operating,2012
4209,Switzerland,Cu,Mufulira,0.0,Operating,1990
4210,Switzerland,Cu,Mufulira,0.0,Operating,1991
4211,Switzerland,Cu,Mufulira,0.0,Operating,1992
4212,Switzerland,Cu,Mufulira,0.0,Operating,1993
4213,Switzerland,Cu,Mufulira,0.0,Operating,1994
4214,Switzerland,Cu,Mufulira,0.0,Operating,1995
4215,Switzerland,Cu,Mufulira,0.0,Operating,1996
4216,Switzerland,Cu,Mufulira,47.7,Operating,1997
4217,Switzerland,Cu,Mufulira,43.3,Operating,1998
4218,Switzerland,Cu,Mufulira,38.0,Operating,1999
4219,Switzerland,Cu,Mufulira,40.0,Operating,2000
4220,Switzerland,Cu,Mufulira,37.3,Operating,2001
4221,Switzerland,Cu,Mufulira,40.0,Operating,2002
4222,Switzerland,Cu,Mufulira,60.0,Operating,2003
4223,Switzerland,Cu,Mufulira,70.0,Operating,2004
4224,Switzerland,Cu,Mufulira,60.0,Operating,2005
4225,Switzerland,Cu,Mufulira,70.0,Operating,2006
4226,Switzerland,Cu,Mufulira,80.0,Operating,2007
4227,Switzerland,Cu,Mufulira,70.0,Operating,2008
4228,Switzerland,Cu,Mufulira,50.0,Operating,2009
4229,Switzerland,Cu,Mufulira,50.0,Operating,2010
4230,Switzerland,Cu,Mufulira,50.0,Operating,2011
4231,Switzerland,Cu,Mufulira,50.0,Operating,2012
4232,UK,Cu,Nchanga,0.0,Operating,1990
4233,UK,Cu,Nchanga,0.0,Operating,1991
4234,UK,Cu,Nchanga,0.0,Operating,1992
4235,UK,Cu,Nchanga,0.0,Operating,1993
4236,UK,Cu,Nchanga,0.0,Operating,1994
4237,UK,Cu,Nchanga,0.0,Operating,1995
4238,UK,Cu,Nchanga,0.0,Operating,1996
4239,UK,Cu,Nchanga,61.0,Operating,1997
4240,UK,Cu,Nchanga,54.9,Operating,1998
4241,UK,Cu,Nchanga,56.0,Operating,1999
4242,UK,Cu,Nchanga,70.0,Operating,2000
4243,UK,Cu,Nchanga,76.9,Operating,2001
4244,UK,Cu,Nchanga,72.0,Operating,2002
4245,UK,Cu,Nchanga,50.0,Operating,2003
4246,UK,Cu,Nchanga,90.0,Operating,2004
4247,UK,Cu,Nchanga,67.0,Operating,2005
4248,UK,Cu,Nchanga,54.0,Operating,2006
4249,UK,Cu,Nchanga,41.0,Operating,2007
4250,UK,Cu,Nchanga,62.0,Operating,2008
4251,UK,Cu,Nchanga,60.0,Operating,2009
4252,UK,Cu,Nchanga,60.0,Operating,2010
4253,UK,Cu,Nchanga,50.0,Operating,2011
4254,UK,Cu,Nchanga,60.0,Operating,2012
4255,UK,Co,Nchanga,0.0,Operating,1990
4256,UK,Co,Nchanga,0.0,Operating,1991
4257,UK,Co,Nchanga,0.0,Operating,1992
4258,UK,Co,Nchanga,0.0,Operating,1993
4259,UK,Co,Nchanga,0.0,Operating,1994
4260,UK,Co,Nchanga,0.0,Operating,1995
4261,UK,Co,Nchanga,0.0,Operating,1996
4262,UK,Co,Nchanga,3.6,Operating,1997
4263,UK,Co,Nchanga,5.0,Operating,1998
4264,UK,Co,Nchanga,3.8,Operating,1999
4265,UK,Co,Nchanga,2.0,Operating,2000
4266,UK,Co,Nchanga,3.27,Operating,2001
4267,UK,Co,Nchanga,4.0,Operating,2002
4268,UK,Co,Nchanga,4.0,Operating,2003
4269,UK,Co,Nchanga,4.0,Operating,2004
4270,UK,Co,Nchanga,3.5,Operating,2005
4271,UK,Co,Nchanga,3.0,Operating,2006
4272,UK,Co,Nchanga,2.5,Operating,2007
4273,UK,Co,Nchanga,2.5,Operating,2008
4274,UK,Co,Nchanga,2.5,Operating,2009
4275,UK,Co,Nchanga,2.5,Operating,2010
4276,UK,Co,Nchanga,0.0,Operating,2011
4277,UK,Co,Nchanga,0.0,Operating,2012
4278,UK,Cu,Nchanga,0.0,Operating,1990
4279,UK,Cu,Nchanga,0.0,Operating,1991
4280,UK,Cu,Nchanga,0.0,Operating,1992
4281,UK,Cu,Nchanga,0.0,Operating,1993
4282,UK,Cu,Nchanga,0.0,Operating,1994
4283,UK,Cu,Nchanga,0.0,Operating,1995
4284,UK,Cu,Nchanga,0.0,Operating,1996
4285,UK,Cu,Nchanga,80.2,Operating,1997
4286,UK,Cu,Nchanga,98.0,Operating,1998
4287,UK,Cu,Nchanga,93.0,Operating,1999
4288,UK,Cu,Nchanga,80.0,Operating,2000
4289,UK,Cu,Nchanga,100.0,Operating,2001
4290,UK,Cu,Nchanga,110.0,Operating,2002
4291,UK,Cu,Nchanga,100.0,Operating,2003
4292,UK,Cu,Nchanga,100.0,Operating,2004
4293,UK,Cu,Nchanga,50.0,Operating,2005
4294,UK,Cu,Nchanga,50.0,Operating,2006
4295,UK,Cu,Nchanga,50.0,Operating,2007
4296,UK,Cu,Nchanga,50.0,Operating,2008
4297,UK,Cu,Nchanga,50.0,Operating,2009
4298,UK,Cu,Nchanga,50.0,Operating,2010
4299,UK,Cu,Nchanga,50.0,Operating,2011
4300,UK,Cu,Nchanga,55.0,Operating,2012
4301,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1990
4302,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1991
4303,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1992
4304,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1993
4305,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1994
4306,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1995
4307,Switzerland,Co,Nkana,0.0,"Operating, exp/plans",1996
4308,Switzerland,Co,Nkana,1.8,"Operating, exp/plans",1997
4309,Switzerland,Co,Nkana,1.5,"Operating, exp/plans",1998
4310,Switzerland,Co,Nkana,1.36,"Operating, exp/plans",1999
4311,Switzerland,Co,Nkana,1.2,"Operating, exp/plans",2000
4312,Switzerland,Co,Nkana,1.78,"Operating, exp/plans",2001
4313,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2002
4314,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2003
4315,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2004
4316,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2005
4317,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2006
4318,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2007
4319,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2008
4320,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2009
4321,Switzerland,Co,Nkana,2.0,"Operating, exp/plans",2010
4322,Switzerland,Co,Nkana,0.7,"Operating, exp/plans",2011
4323,Switzerland,Co,Nkana,1.0,"Operating, exp/plans",2012
4324,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1990
4325,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1991
4326,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1992
4327,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1993
4328,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1994
4329,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1995
4330,Switzerland,Cu,Nkana,0.0,"Operating, exp/plans",1996
4331,Switzerland,Cu,Nkana,41.9,"Operating, exp/plans",1997
4332,Switzerland,Cu,Nkana,47.6,"Operating, exp/plans",1998
4333,Switzerland,Cu,Nkana,41.0,"Operating, exp/plans",1999
4334,Switzerland,Cu,Nkana,39.0,"Operating, exp/plans",2000
4335,Switzerland,Cu,Nkana,45.8,"Operating, exp/plans",2001
4336,Switzerland,Cu,Nkana,55.0,"Operating, exp/plans",2002
4337,Switzerland,Cu,Nkana,80.0,"Operating, exp/plans",2003
4338,Switzerland,Cu,Nkana,80.0,"Operating, exp/plans",2004
4339,Switzerland,Cu,Nkana,60.0,"Operating, exp/plans",2005
4340,Switzerland,Cu,Nkana,60.0,"Operating, exp/plans",2006
4341,Switzerland,Cu,Nkana,80.0,"Operating, exp/plans",2007
4342,Switzerland,Cu,Nkana,70.0,"Operating, exp/plans",2008
4343,Switzerland,Cu,Nkana,50.0,"Operating, exp/plans",2009
4344,Switzerland,Cu,Nkana,50.0,"Operating, exp/plans",2010
4345,Switzerland,Cu,Nkana,50.0,"Operating, exp/plans",2011
4346,Switzerland,Cu,Nkana,50.0,"Operating, exp/plans",2012
4347,Switzerland,Co,Sable,0.0,Operating,1990
4348,Switzerland,Co,Sable,0.0,Operating,1991
4349,Switzerland,Co,Sable,0.0,Operating,1992
4350,Switzerland,Co,Sable,0.0,Operating,1993
4351,Switzerland,Co,Sable,0.0,Operating,1994
4352,Switzerland,Co,Sable,0.0,Operating,1995
4353,Switzerland,Co,Sable,0.0,Operating,1996
4354,Switzerland,Co,Sable,0.0,Operating,1997
4355,Switzerland,Co,Sable,0.0,Operating,1998
4356,Switzerland,Co,Sable,0.0,Operating,1999
4357,Switzerland,Co,Sable,0.0,Operating,2000
4358,Switzerland,Co,Sable,0.0,Operating,2001
4359,Switzerland,Co,Sable,0.0,Operating,2002
4360,Switzerland,Co,Sable,0.0,Operating,2003
4361,Switzerland,Co,Sable,0.0,Operating,2004
4362,Switzerland,Co,Sable,0.0,Operating,2005
4363,Switzerland,Co,Sable,0.0,Operating,2006
4364,Switzerland,Co,Sable,0.0,Operating,2007
4365,Switzerland,Co,Sable,0.6,Operating,2008
4366,Switzerland,Co,Sable,0.04,Operating,2009
4367,Switzerland,Co,Sable,0.04,Operating,2010
4368,Switzerland,Co,Sable,0.0,Operating,2011
4369,Switzerland,Co,Sable,0.0,Operating,2012
4370,Switzerland,Cu,Sable,0.0,Operating,1990
4371,Switzerland,Cu,Sable,0.0,Operating,1991
4372,Switzerland,Cu,Sable,0.0,Operating,1992
4373,Switzerland,Cu,Sable,0.0,Operating,1993
4374,Switzerland,Cu,Sable,0.0,Operating,1994
4375,Switzerland,Cu,Sable,0.0,Operating,1995
